Order,Planning plant,Material Number,Material description,Batch,MRP controller,Order Type,Order quantity (GMEIN),Unit of measure (=GMEIN),Basic start date,Basic finish date,Production Version
1026707,RB11,RKA9612BT-BLK01000,ACRYLAX-9612BT,CM8069,F02,PP01,"5,163.000",KG,08-01-19,08-01-19,0002
1026708,RB11,RKA950900-DR000200,ACRYLAX-9509,CM8029,F02,PP01,200.000,KG,05-01-19,05-01-19,0001
1026710,RB11,UGMTU125B-DR000230,COSMONATE TUF-125B,CA9001,F03,PP01,"2,000.000",KG,03-01-19,05-01-19,0001
1026711,RB11,UGPHR7550-DR000200,THAMOL HR-755,CA9001,F03,PP01,"10,506.400",KG,05-01-19,07-01-19,0005
1026712,RB11,UGPPG1829-DR000200,THAMOL PG-1829,CA9001,F03,PP01,"1,076.950",KG,03-01-19,05-01-19,0001
1026714,RB11,RKVBW3130-DR000100,BONDWOOD-313,CM8014,F02,PP01,"2,879.000",KG,05-01-19,05-01-19,0002
1026759,RB11,UGPVB443A-BLK01000,VB-443-A,CA9001,F03,PP01,"10,000.000",KG,03-01-19,05-01-19,0006
1026763,RB11,UGPS1113H-DR000200,THAMOL SK-1113H,CA9001,F03,PP01,"10,298.000",KG,04-01-19,06-01-19,0002
1026764,RB11,UGPHR1333-DR000200,THAMOL HR-1333,CA9001,F03,PP01,"5,556.600",KG,04-01-19,06-01-19,0002
1026765,RB11,UGTCOTM30-DR000250,COSMONATE TM-30,CA9001,F03,PP01,"5,000.000",KG,04-01-19,06-01-19,0003
1026766,RB11,UGMPM3500-DR000250,COSMONATE PM-35,CA9001,F03,PP01,"2,600.000",KG,04-01-19,06-01-19,0001
1026767,RB11,UGMTM1556-DR000230,THAMATE-1556,CA9001,F03,PP01,"1,600.000",KG,04-01-19,06-01-19,0001
1026768,RB11,UGPPG1829-DR000200,THAMOL PG-1829,CA9002,F03,PP01,823.550,KG,04-01-19,06-01-19,0001
1026769,RB11,UGPLR1403-DR000200,THAMOL TLR-1403,CA9001,F03,PP01,"2,008.000",KG,05-01-19,07-01-19,0001
1026770,RB11,UGPPN1459-BLK01000,THAMOL PN-1459,CA9001,F03,PP01,"4,102.700",KG,05-01-19,07-01-19,0002
1026771,RB11,UGMMC8500-DR000230,COSMONATE MC-85,CA9001,F03,PP01,"4,820.790",KG,05-01-19,07-01-19,0001
1026772,RB11,UGPHD1440-BLK01100,THAMOL HARD-1440,CA9001,F03,PP01,"9,855.000",KG,07-01-19,09-01-19,0010
1026773,RB11,ENK868000-DR000180,EPOKEY 868,CA9001,F01,PP01,180.000,KG,03-01-19,05-01-19,003
1026775,RB11,RKBB610CT-PB000120,PROMINATE BMST-610CT,CA9002,F01,PP01,"4,000.000",KG,04-01-19,06-01-19,0001
1026776,RB11,ENJQR331T-DR000200,OLESTER QR331T,CA9002,F01,PP01,"6,492.000",KG,07-01-19,09-01-19,0001
1026777,RB11,ENFL1093T-DR000200,ALMATEX L1093T,CA9001,F01,PP01,"3,562.100",KG,07-01-19,09-01-19,0001
1026778,RB11,ENR925T70-DR000200,U-VAN 925T-70,CA9001,F01,PP01,"8,114.000",KG,07-01-19,09-01-19,0001
1026779,RB11,ENR128000-DR000200,U-VAN 128,CA9001,F01,PP01,"7,003.000",KG,07-01-19,09-01-19,0003
1026780,RB11,ENJQ266T0-DR000200,OLESTER Q266T,CA9001,F01,PP01,"3,048.950",KG,08-01-19,10-01-19,0001
1026781,RB11,ENJQC418H-DR000200,OLESTER QC418HT,CA9001,F01,PP01,"6,920.800",KG,08-01-19,10-01-19,0002
1026782,RB11,ENR225000-DR000200,U-VAN 225,CA9001,F01,PP01,"4,836.200",KG,08-01-19,10-01-19,0001
1026783,RB11,RKPR14100-DR000160,POLYMAL R141,CA9001,F01,PP01,145.000,KG,07-01-19,08-01-19,0001
1026784,RB11,RKBB610CT-PB000120,PROMINATE BMST-610CT,CA9003,F01,PP01,"4,000.000",KG,08-01-19,09-01-19,0001
1026785,RB11,ENJQM5320-DR000200,OLESTER QM532,CA9001,F01,PP01,"5,000.600",KG,09-01-19,11-01-19,0002
1026786,RB11,ENJQ17090-DR000200,OLESTER Q1709,CA9001,F01,PP01,"5,517.000",KG,09-01-19,11-01-19,0001
1026787,RB11,ENR62E000-DR000200,U-VAN 62E,CA9001,F01,PP01,"7,973.000",KG,09-01-19,11-01-19,0001
1026789,RB11,ENJBWT028-DR000200,OLESTER BWT-028,CA9001,F01,PP01,"6,300.000",KG,10-01-19,12-01-19,0001
1026790,RB11,ENFL90900-DR000200,ALMATEX L9090,CA9002,F01,PP01,"7,083.200",KG,10-01-19,12-01-19,0001
1026792,RB11,ENR286000-DR000200,U-VAN 28-60,CA9001,F01,PP01,"6,982.000",KG,10-01-19,12-01-19,0001
1026793,RB11,ENR286000-DR000200,U-VAN 28-60,CA9002,F01,PP01,"6,982.000",KG,10-01-19,12-01-19,0001
1026794,RB11,RKBB610CT-PB000120,PROMINATE BMST-610CT,CA9004,F01,PP01,"4,000.000",KG,10-01-19,11-01-19,0001
1026799,RB11,RKVBW3300-KY000036,BONDWOOD-3300,CL8007,F02,PP01,144.000,KG,05-01-19,05-01-19,0001
1026800,RB11,ERABW5600-DR000100,STRUCT BOND BW-5600,CM8039,F02,PP01,707.000,KG,05-01-19,05-01-19,0002
1026801,RB11,UGMCM200R-KY000050,COSMONATE M-200,CL8005,F02,PP01,100.000,KG,07-01-19,07-01-19,0001
1026802,RB11,RKVBW3130-DR000100,BONDWOOD-313,CM8014,F02,PP01,"2,475.000",KG,09-01-19,09-01-19,0002
1026805,RB11,ENR20AT00-DR000200,U-VAN 20AT,CA9001,F01,PP01,"3,000.000",KG,02-01-19,03-01-19,0004
1026806,RB11,UGPRG1818-BLK01000,THAMOL RG-1818,CA9001,F03,PP01,"10,126.620",KG,07-01-19,09-01-19,0001
1026807,RB11,UGTCOTM20-DR000250,COSMONATE TM-20,CA9001,F03,PP01,"5,625.000",KG,07-01-19,09-01-19,0003
1026808,RB11,UGMTM1788-DR000230,THAMATE-1788,CA9001,F03,PP01,"2,400.000",KG,07-01-19,09-01-19,0005
1026809,RB11,UGPMP2164-DR000200,MP-2164(D),CA9001,F03,PP01,"1,788.000",KG,07-01-19,09-01-19,0002
1026810,RB11,UGTT300JJ-DR000220,THAMATE PPG-300JJ,CA9001,F03,PP01,"1,580.000",KG,07-01-19,09-01-19,0001
1026811,RB11,UGPRG1289-BLK02500,THAMOL RG-1289,CA9001,F03,PP01,"10,028.190",KG,08-01-19,10-01-19,0001
1026812,RB11,UGTCOTM20-DR000250,COSMONATE TM-20,CA9002,F03,PP01,"5,625.000",KG,08-01-19,10-01-19,0003
1026813,RB11,UGPH1015A-BLK01000,HARD-1015-A,CA9001,F03,PP01,"10,106.200",KG,08-01-19,10-01-19,0005
1026814,RB11,UGPMP2164-DR000200,MP-2164(D),CA9002,F03,PP01,"1,788.000",KG,08-01-19,10-01-19,0002
1026815,RB11,UGTT300JJ-DR000220,THAMATE PPG-300JJ,CA9002,F03,PP01,"1,580.000",KG,08-01-19,10-01-19,0001
1026816,RB11,UGPRG1289-BLK02500,THAMOL RG-1289,CA9002,F03,PP01,"10,028.190",KG,09-01-19,11-01-19,0001
1026817,RB11,UGTCOTM20-DR000250,COSMONATE TM-20,CA9003,F03,PP01,"5,625.000",KG,09-01-19,11-01-19,0003
1026818,RB11,UGPV1205A-BLK01100,THAMOL VB-1205-A,CA9001,F03,PP01,"9,968.700",KG,09-01-19,11-01-19,0006
1026819,RB11,UGPAF1502-DR000200,THAMOL AF-1502,CA9001,F03,PP01,"1,129.600",KG,09-01-19,11-01-19,0001
1026820,RB11,UGTT300JJ-DR000220,THAMATE PPG-300JJ,CA9003,F03,PP01,"1,250.000",KG,09-01-19,11-01-19,0001
